kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",18.759999999999998,18.801,0.9978,R0_BLOCK=dyn num_warps=1,R0_BLOCK=dyn num_warps=1,no
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.56,18.601,0.9978,R0_BLOCK=2048 num_warps=4,R0_BLOCK=2048 num_warps=4,no
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},28.160999999999998,28.240000000000002,0.9972,XBLOCK=2048 num_warps=4,XBLOCK=2048 num_warps=4,no
triton_poi_fused_mul_0,{'x': 8388608},27.561,27.641,0.9971,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",36.801,36.921,0.9967,XBLOCK=128 YBLOCK=32 num_warps=8,XBLOCK=64 YBLOCK=64 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},20.121,20.201,0.996,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},19.041,19.12,0.9959,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",18.521,18.599999999999998,0.9958,R0_BLOCK=dyn num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 512, 'r0_': 512}",19.040000000000003,19.12,0.9958,R0_BLOCK=dyn num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},18.921,19.001,0.9958,XBLOCK=512 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},18.921,19.001,0.9958,XBLOCK=512 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 67108864},150.084,150.724,0.9958,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=8,no
triton_poi_fused_mul_0,{'x': 4096},18.681,18.759999999999998,0.9958,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 65536},18.881,18.961,0.9958,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.841,18.919999999999998,0.9958,XBLOCK=512 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 131072},18.761,18.841,0.9958,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 65536},18.8,18.881,0.9957,XBLOCK=512 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 16384},18.56,18.64,0.9957,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 512},18.52,18.599999999999998,0.9957,XBLOCK=128 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",22.721,22.841,0.9947,R0_BLOCK=8192 num_warps=8,R0_BLOCK=8192 num_warps=8,no
triton_poi_fused_leaky_relu_0,{'x': 16777216},34.361000000000004,34.561,0.9942,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_tanh_0,{'x': 8388608},26.360000000000003,26.521,0.9939,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
