kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_add_0,{'x': 131072},19.08,19.041,1.002,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_mul_relu_0,{'x': 67108864},105.682,105.48299999999999,1.0019,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_silu_0,{'x': 67108864},104.243,104.04299999999999,1.0019,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 16384},18.881,18.880000000000003,1.0001,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},18.881,18.880000000000003,1.0001,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},29.601,29.601,1.0,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_0,{'x': 32768},18.721,18.721,1.0,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 131072},18.92,18.919999999999998,1.0,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 65536},18.961,18.961,1.0,XBLOCK=256 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16384},18.921,18.921,1.0,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 32768},18.88,18.881,0.9999,XBLOCK=128 num_warps=2,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_0,{'x': 4194304},22.921,22.96,0.9983,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},105.122,105.323,0.9981,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",20.441,20.48,0.9981,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 2097152},19.321,19.36,0.998,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},20.161,20.201,0.998,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},19.08,19.12,0.9979,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 512},18.68,18.72,0.9979,XBLOCK=512 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 4096},18.84,18.880000000000003,0.9979,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 512},18.841,18.881,0.9979,XBLOCK=512 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",18.921,18.96,0.9979,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 131072},18.88,18.921,0.9978,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 262144},18.84,18.881,0.9978,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_mul_relu_0,{'x': 16777216},34.241,34.321,0.9977,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_0,{'x': 8388608},27.521,27.601,0.9971,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 67108864},102.563,102.883,0.9969,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 16777216},35.761,35.881,0.9967,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},22.921,23.001,0.9965,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",30.201,30.32,0.9961,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",19.88,19.959999999999997,0.996,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=256 YBLOCK=16 num_warps=8,yes
triton_poi_fused_add_0,{'x': 1048576},19.0,19.08,0.9958,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.76,18.84,0.9958,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 262144},18.841,18.921,0.9958,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.601,18.681,0.9957,XBLOCK=1 R0_BLOCK=512 num_warps=4,R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",18.44,18.521,0.9956,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_mul_0,{'x': 4194304},22.92,23.041,0.9947,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},28.201,28.361,0.9944,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 4194304},21.28,21.401,0.9943,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
