kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_silu_0,{'x': 4194304},8.481,8.28,1.0243,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_gelu_0,{'x': 131072},6.76,6.6,1.0242,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=64 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 1048576},6.76,6.601,1.0241,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},7.04,6.88,1.0233,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 8388608},14.92,14.641,1.0191,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},6.44,6.32,1.019,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 262144},6.4,6.281,1.0189,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 512},6.52,6.4,1.0187,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 65536},6.52,6.4,1.0187,XBLOCK=512 num_warps=2,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},6.56,6.44,1.0186,XBLOCK=4096 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 65536},6.6,6.48,1.0185,XBLOCK=512 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 65536},6.6,6.481,1.0184,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},6.64,6.52,1.0184,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 131072},6.68,6.56,1.0183,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},6.76,6.64,1.0181,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},9.92,9.76,1.0164,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},224.366,221.245,1.0141,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",41.041,40.481,1.0138,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=32 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 16777216},30.241,29.841,1.0134,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",6.44,6.36,1.0126,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 4096},6.48,6.4,1.0125,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
