kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",18.401,6.2,2.9679,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_mul_0,{'x': 16384},18.481,6.24,2.9617,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=1,no
triton_poi_fused_mul_relu_0,{'x': 1048576},19.041,6.44,2.9567,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_0,{'x': 1048576},19.08,6.4799999999999995,2.9444,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 65536},18.921,6.44,2.938,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 32768},18.24,6.24,2.9231,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 4194304},23.081,7.92,2.9143,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",18.881,6.4799999999999995,2.9137,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",19.321,6.64,2.9098,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=4,yes
triton_poi_fused_add_0,{'x': 65536},18.72,6.44,2.9068,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=2,no
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",21.84,7.52,2.9043,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=16 YBLOCK=8 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 1048576},19.161,6.6,2.9032,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=1,yes
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",20.2,6.96,2.9023,XBLOCK=1 R0_BLOCK=512 num_warps=4,R0_BLOCK=1024 num_warps=4,yes
