kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",19.64,18.88,1.0403,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 4096},19.601,18.841,1.0403,XBLOCK=256 num_warps=2,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 16777216},44.401,42.761,1.0384,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=2,no
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",32.161,31.04,1.0361,XBLOCK=1 R0_BLOCK=8192 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 32768},19.801,19.241,1.0291,XBLOCK=512 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},107.643,104.603,1.0291,XBLOCK=4096 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 8388608},25.48,24.761,1.029,XBLOCK=2048 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},30.561,29.761,1.0269,XBLOCK=1024 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 67108864},107.083,104.682,1.0229,XBLOCK=4096 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},26.48,25.961,1.02,XBLOCK=2048 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 67108864},107.123,105.083,1.0194,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_gelu_0,{'x': 16384},20.24,19.88,1.0181,XBLOCK=2048 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",19.84,19.52,1.0164,XBLOCK=1 waves_per_eu=2 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 67108864},108.163,106.482,1.0158,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
